,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
3047,8130561,31760,NTPC-N2,,0,,0,0.01,1,EQ,NSE,NSE
3048,8131073,31762,NTPC-N3,,0,,0,0.01,1,EQ,NSE,NSE
3049,8131585,31764,NTPC-N4,,0,,0,0.01,1,EQ,NSE,NSE
3050,8132097,31766,NTPC-N5,,0,,0,0.01,1,EQ,NSE,NSE
3051,8132609,31768,NTPC-N6,,0,,0,0.01,1,EQ,NSE,NSE
3052,1888513,7377,NTPC-N7,,0,,0,0.01,1,EQ,NSE,NSE
3053,2748673,10737,NTPC-N8,,0,,0,0.01,1,EQ,NSE,NSE
3054,2749697,10741,NTPC-N9,,0,,0,0.01,1,EQ,NSE,NSE
3055,2750465,10744,NTPC-NA,,0,,0,0.01,1,EQ,NSE,NSE
3056,2750977,10746,NTPC-NB,,0,,0,0.01,1,EQ,NSE,NSE
3057,2751745,10749,NTPC-NC,,0,,0,0.01,1,EQ,NSE,NSE
3058,2752257,10751,NTPC-ND,,0,,0,0.01,1,EQ,NSE,NSE
3059,2762497,10791,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
3060,601601,2350,NURECA,NURECA,0,,0,0.05,1,EQ,NSE,NSE
3061,1389057,5426,NUVOCO,NUVOCO VISTAS CORP,0,,0,0.05,1,EQ,NSE,NSE
3062,3724033,14547,NXTDIGITAL,NXTDIGITAL,0,,0,0.05,1,EQ,NSE,NSE
3063,2756609,10768,OAL,ORIENTAL AROMATICS,0,,0,0.05,1,EQ,NSE,NSE
3064,5181953,20242,OBEROIRLTY,OBEROI REALTY,0,,0,0.05,1,EQ,NSE,NSE
3065,3131137,12231,OCCL,ORIENTAL CARBN & CHEM,0,,0,0.05,1,EQ,NSE,NSE
3066,2748929,10738,OFSS,ORACLE FIN SERV SOFT.,0,,0,0.05,1,EQ,NSE,NSE
3067,4464129,17438,OIL,OIL INDIA,0,,0,0.05,1,EQ,NSE,NSE
3068,2075905,8109,OILCOUNTUB-BE,OIL COUNTRY TUBULAR.,0,,0,0.05,1,EQ,NSE,NSE
3069,2981121,11645,OLECTRA-BE,OLECTRA GREENTECH,0,,0,0.05,1,EQ,NSE,NSE
3070,3616001,14125,OMAXAUTO-BE,OMAX AUTOS,0,,0,0.05,1,EQ,NSE,NSE
3071,3802369,14853,OMAXE,OMAXE,0,,0,0.05,1,EQ,NSE,NSE
3072,29953,117,OMFURN-SM,,0,,0,0.05,6000,EQ,NSE,NSE
3073,6203137,24231,OMINFRAL,OM INFRA,0,,0,0.05,1,EQ,NSE,NSE
3074,5506817,21511,OMKARCHEM,OMKAR SPL CHEM,0,,0,0.05,1,EQ,NSE,NSE
3075,6526977,25496,ONELIFECAP-BE,ONELIFE CAP ADVISORS,0,,0,0.05,1,EQ,NSE,NSE
3076,2544641,9940,ONEPOINT-BE,ONE POINT ONE SOL,0,,0,0.05,1,EQ,NSE,NSE
3077,633601,2475,ONGC,OIL AND NATURAL GAS CORP.,0,,0,0.05,1,EQ,NSE,NSE
3078,3911169,15278,ONMOBILE,ONMOBILE GLOBAL.,0,,0,0.05,1,EQ,NSE,NSE
3079,635137,2481,ONWARDTEC,ONWARD TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
3080,5497089,21473,OPTIEMUS-BE,OPTIEMUS INFRACOM,0,,0,0.05,1,EQ,NSE,NSE
3081,2950657,11526,OPTOCIRCUI-BE,OPTO CIRCUITS (I),0,,0,0.05,1,EQ,NSE,NSE
3082,8057601,31475,ORBTEXP,ORBIT EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
3083,237825,929,ORCHPHARMA-BE,ORCHID PHARMA,0,,0,0.05,1,EQ,NSE,NSE
3084,2600705,10159,ORICONENT,ORICON ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE
3085,3356417,13111,ORIENTABRA,ORIENT ABRASIVE,0,,0,0.05,1,EQ,NSE,NSE
3086,3672577,14346,ORIENTALTL,ORIENTAL TRIMEX,0,,0,0.05,1,EQ,NSE,NSE
3087,3655169,14278,ORIENTBELL,ORIENT BELL,0,,0,0.05,1,EQ,NSE,NSE
3088,7702785,30089,ORIENTCEM,ORIENT CEMENT.,0,,0,0.05,1,EQ,NSE,NSE
3089,760833,2972,ORIENTELEC,ORIENT ELECTRIC,0,,0,0.05,1,EQ,NSE,NSE
3090,638209,2493,ORIENTHOT,ORIENT HOTELS,0,,0,0.05,1,EQ,NSE,NSE
3091,4661249,18208,ORIENTLTD,ORIENT PRESS,0,,0,0.05,1,EQ,NSE,NSE
3092,638977,2496,ORIENTPPR,ORIENT PAPER AND INDS,0,,0,0.05,1,EQ,NSE,NSE
3093,5102337,19931,ORISSAMINE,ORISSA MIN DEV CO,0,,0,0.05,1,EQ,NSE,NSE
3094,3410177,13321,ORTEL-BZ,,0,,0,0.05,1,EQ,NSE,NSE
3095,762625,2979,ORTINLAB,ORTIN LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE
3096,2671361,10435,OSEINTRUST-IV,,0,,0,0.01,200000,EQ,NSE,NSE
3097,2438145,9524,OSIAHYPER-SM,,0,,0,0.05,400,EQ,NSE,NSE
3098,643585,2514,OSWALAGRO,OSWAL AGRO MILLS,0,,0,0.05,1,EQ,NSE,NSE
3099,920833,3597,OSWALSEEDS-SM,,0,,0,0.05,4000,EQ,NSE,NSE
3100,427009,1668,PAEL-BZ,,0,,0,0.05,1,EQ,NSE,NSE
3101,3689729,14413,PAGEIND,PAGE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3102,6519809,25468,PAISALO,PAISALO DIGITAL,0,,0,0.05,1,EQ,NSE,NSE
3103,5474049,21383,PALASHSECU,PALASH SECURITIES,0,,0,0.05,1,EQ,NSE,NSE
3104,4367873,17062,PALREDTEC,PALRED TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
3105,1038081,4055,PANACEABIO,PANACEA BIOTEC,0,,0,0.05,1,EQ,NSE,NSE
3106,4186881,16355,PANACHE-BE,PANACHE DIGILIFE,0,,0,0.05,1,EQ,NSE,NSE
3107,6500353,25392,PANAMAPET,PANAMA PETROCHEM,0,,0,0.05,1,EQ,NSE,NSE
3108,4806657,18776,PANSARI-SM,,0,,0,0.05,6000,EQ,NSE,NSE
3109,2569473,10037,PAR-SM,,0,,0,0.05,2000,EQ,NSE,NSE
3110,3572481,13955,PARACABLES-BE,PARAMOUNT COMM,0,,0,0.05,1,EQ,NSE,NSE
3111,4385281,17130,PARAGMILK,PARAG MILK FOODS.,0,,0,0.05,1,EQ,NSE,NSE
3112,1397761,5460,PARIN-SM,,0,,0,0.05,2000,EQ,NSE,NSE
3113,3530497,13791,PARSVNATH,PARSVNATH DEVELOPER,0,,0,0.05,1,EQ,NSE,NSE
3114,665345,2599,PARTYCRUS-SM,,0,,0,0.05,2000,EQ,NSE,NSE
3115,5544193,21657,PASHUPATI-SM,,0,,0,0.05,1600,EQ,NSE,NSE
3116,2994945,11699,PATELENG,PATEL ENGINEERING.,0,,0,0.05,1,EQ,NSE,NSE
3117,3896065,15219,PATINTLOG,PATEL INT. LOG.,0,,0,0.05,1,EQ,NSE,NSE
3118,662785,2589,PATSPINLTD,PATSPIN INDIA,0,,0,0.05,1,EQ,NSE,NSE
3119,674049,2633,PAVNAIND-SM,,0,,0,0.05,800,EQ,NSE,NSE
3120,3342849,13058,PBAINFRA-BE,PBA INFRASTRUCTURE.,0,,0,0.05,1,EQ,NSE,NSE
3121,1310721,5120,PCHFL-N1,,0,,0,0.01,1,EQ,NSE,NSE
3122,1311489,5123,PCHFL-N2,,0,,0,0.01,1,EQ,NSE,NSE
3123,1312257,5126,PCHFL-N3,,0,,0,0.01,1,EQ,NSE,NSE
3124,1313025,5129,PCHFL-N4,,0,,0,0.01,1,EQ,NSE,NSE
3125,1313793,5132,PCHFL-N5,,0,,0,0.01,1,EQ,NSE,NSE
3126,1314305,5134,PCHFL-N6,,0,,0,0.01,1,EQ,NSE,NSE
3127,1317121,5145,PCHFL-N7,,0,,0,0.01,1,EQ,NSE,NSE
3128,1318657,5151,PCHFL-N8,,0,,0,0.01,1,EQ,NSE,NSE
3129,1319681,5155,PCHFL-N9,,0,,0,0.01,1,EQ,NSE,NSE
3130,1320961,5160,PCHFL-NA,,0,,0,0.01,1,EQ,NSE,NSE
3131,7455745,29124,PCJEWELLER,PC JEWELLER,0,,0,0.05,1,EQ,NSE,NSE
3132,3936513,15377,PDMJEPAPER,PUDUMJEE PAPER PRO.,0,,0,0.05,1,EQ,NSE,NSE
3133,5002497,19541,PDPL-BE,PARENTERAL DRUGS,0,,0,0.05,1,EQ,NSE,NSE
3134,1347585,5264,PDSMFL,PDS MULTINATIONAL FAS,0,,0,0.05,1,EQ,NSE,NSE
3135,668161,2610,PEARLPOLY,PEARL POLYMERS,0,,0,0.05,1,EQ,NSE,NSE
3136,617473,2412,PEL,PIRAMAL ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE
3137,5278977,20621,PENIND,PENNAR INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3138,1371649,5358,PENINLAND-BE,PENINSULA LAND,0,,0,0.05,1,EQ,NSE,NSE
3139,722433,2822,PENTAGOLD-SM,,0,,0,0.05,3000,EQ,NSE,NSE
3140,2880001,11250,PERFECT-SM,,0,,0,0.05,6000,EQ,NSE,NSE
3141,4701441,18365,PERSISTENT,PERSISTENT SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
3142,2905857,11351,PETRONET,PETRONET LNG,0,,0,0.05,1,EQ,NSE,NSE
3143,3660545,14299,PFC,POWER FIN CORP.,0,,0,0.05,1,EQ,NSE,NSE
3144,5112833,19972,PFC-N1,,0,,0,0.01,1,EQ,NSE,NSE
3145,5113345,19974,PFC-N2,,0,,0,0.01,1,EQ,NSE,NSE
3146,5113857,19976,PFC-N3,,0,,0,0.01,1,EQ,NSE,NSE
3147,5114369,19978,PFC-N4,,0,,0,0.01,1,EQ,NSE,NSE
3148,5125633,20022,PFC-N5,,0,,0,0.01,1,EQ,NSE,NSE
3149,5126145,20024,PFC-N6,,0,,0,0.01,1,EQ,NSE,NSE
3150,5126657,20026,PFC-N7,,0,,0,0.01,1,EQ,NSE,NSE
3151,5127169,20028,PFC-N8,,0,,0,0.01,1,EQ,NSE,NSE
3152,676609,2643,PFIZER,PFIZER,0,,0,0.05,1,EQ,NSE,NSE
3153,3454977,13496,PFOCUS,PRIME FOCUS,0,,0,0.05,1,EQ,NSE,NSE
3154,5786113,22602,PFS,PTC INDIA FIN SERV,0,,0,0.05,1,EQ,NSE,NSE
3155,6491649,25358,PGEL,PG ELECTROPLAST,0,,0,0.05,1,EQ,NSE,NSE
3156,648961,2535,PGHH,P&G HYGIENE & HEALTH CARE,0,,0,0.05,1,EQ,NSE,NSE
3157,240641,940,PGHL,PROCTER & GAMBLE HEALTH L,0,,0,0.05,1,EQ,NSE,NSE
3158,3650561,14260,PGIL,PEARL GLOBAL IND,0,,0,0.05,1,EQ,NSE,NSE
3159,894465,3494,PGINVIT-IV,,0,,0,0.01,1,EQ,NSE,NSE
3160,678145,2649,PHILIPCARB,PHILIPS CARBON BLACK,0,,0,0.05,1,EQ,NSE,NSE
3161,3725313,14552,PHOENIXLTD,THE PHOENIX MILLS,0,,0,0.05,1,EQ,NSE,NSE
3162,681985,2664,PIDILITIND,PIDILITE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3163,700929,2738,PIGL-SM,,0,,0,0.05,2000,EQ,NSE,NSE
3164,6191105,24184,PIIND,PI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3165,2929921,11445,PILANIINVS,PILANI INV & IND COR,0,,0,0.05,1,EQ,NSE,NSE
3166,7893761,30835,PILITA,PIL ITALICA LIFESTYLE,0,,0,0.05,1,EQ,NSE,NSE
3167,4861953,18992,PIONDIST,PIONEER DIST,0,,0,0.05,1,EQ,NSE,NSE
3168,3446529,13463,PIONEEREMB,PIONEER EMBROIDERIES,0,,0,0.05,1,EQ,NSE,NSE
3169,3618305,14134,PITTIENG,PITTI ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
3170,2641409,10318,PKTEA-BE,THE P K TEA PROD CO,0,,0,0.05,1,EQ,NSE,NSE
3171,3563521,13920,PLASTIBLEN,PLASTIBLENDS INDIA,0,,0,0.05,1,EQ,NSE,NSE
3172,2730497,10666,PNB,PUNJAB NATIONAL BANK,0,,0,0.05,1,EQ,NSE,NSE
3173,2236417,8736,PNBGILTS,PNB GILTS,0,,0,0.05,1,EQ,NSE,NSE
3174,4840449,18908,PNBHOUSING,PNB HOUSING FIN.,0,,0,0.05,1,EQ,NSE,NSE
3175,2391553,9342,PNC,PRITISH NANDY COMMUNICATI,0,,0,0.05,1,EQ,NSE,NSE
3176,2402561,9385,PNCINFRA,PNC INFRATECH.,0,,0,0.05,1,EQ,NSE,NSE
3177,5234177,20446,PODDARHOUS,PODDAR HOUSE & DVPT,0,,0,0.05,1,EQ,NSE,NSE
3178,4873217,19036,PODDARMENT,PODDAR PIGMENTS,0,,0,0.05,1,EQ,NSE,NSE
3179,4518657,17651,POKARNA,POKARNA,0,,0,0.05,1,EQ,NSE,NSE
3180,2455041,9590,POLYCAB,POLYCAB INDIA,0,,0,0.05,1,EQ,NSE,NSE
3181,6583809,25718,POLYMED,POLY MEDICURE,0,,0,0.05,1,EQ,NSE,NSE
3182,687873,2687,POLYPLEX,POLYPLEX CORPORATION,0,,0,0.05,1,EQ,NSE,NSE
3183,2871041,11215,PONNIERODE-BE,PONNIE SUGARS (ERODE),0,,0,0.05,1,EQ,NSE,NSE
3184,2919169,11403,POONAWALLA,POONAWALLA FINCORP,0,,0,0.05,1,EQ,NSE,NSE
3185,2546177,9946,POONAWALLA-N1,,0,,0,0.01,1,EQ,NSE,NSE
3186,2546689,9948,POONAWALLA-N2,,0,,0,0.01,1,EQ,NSE,NSE
3187,2547201,9950,POONAWALLA-N3,,0,,0,0.01,1,EQ,NSE,NSE
3188,2551297,9966,POONAWALLA-N4,,0,,0,0.01,1,EQ,NSE,NSE
3189,2552065,9969,POONAWALLA-N5,,0,,0,0.01,1,EQ,NSE,NSE
3190,2553601,9975,POONAWALLA-N6,,0,,0,0.01,1,EQ,NSE,NSE
3191,2555393,9982,POONAWALLA-N7,,0,,0,0.01,1,EQ,NSE,NSE
3192,465665,1819,POWERFUL-SZ,,0,,0,0.05,2000,EQ,NSE,NSE
3193,3834113,14977,POWERGRID,POWER GRID CORP..,0,,0,0.05,1,EQ,NSE,NSE
3194,4724993,18457,POWERINDIA,ABB POWER PRO N SYS IND L,0,,0,0.05,1,EQ,NSE,NSE
3195,2681089,10473,POWERMECH,POWER MECH PROJECTS.,0,,0,0.05,1,EQ,NSE,NSE
3196,3893505,15209,PPAP,PPAP AUTOMOTIVE,0,,0,0.05,1,EQ,NSE,NSE
3197,2636033,10297,PPL,PRAKASH PIPES,0,,0,0.05,1,EQ,NSE,NSE
3198,4700417,18361,PRADIP-BE,PRADIP OVERSEAS,0,,0,0.05,1,EQ,NSE,NSE
3199,3569921,13945,PRAENG-BE,PRAJAY ENG. SYN..,0,,0,0.05,1,EQ,NSE,NSE
3200,692481,2705,PRAJIND,PRAJ INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3201,693249,2708,PRAKASH,PRAKASH INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3202,5017345,19599,PRAKASHSTL,PRAKASH STEELAGE,0,,0,0.05,1,EQ,NSE,NSE
3203,308225,1204,PRAXIS,PRAXIS HOME RETAIL,0,,0,0.05,1,EQ,NSE,NSE
3204,3226369,12603,PRECAM,PRECISION CAMSHAFTS.,0,,0,0.05,1,EQ,NSE,NSE
3205,694017,2711,PRECOT,PRECOT,0,,0,0.05,1,EQ,NSE,NSE
3206,695553,2717,PRECWIRE,PRECISION WIRES INDIA,0,,0,0.05,1,EQ,NSE,NSE
3207,4458241,17415,PREMEXPLN-BE,PREMIER EXPLOSIVES,0,,0,0.05,1,EQ,NSE,NSE
3208,1599489,6248,PREMIER-BE,PREMIER,0,,0,0.05,1,EQ,NSE,NSE
3209,1000449,3908,PREMIERPOL,PREMIER POLYFILM,0,,0,0.05,1,EQ,NSE,NSE
3210,2987777,11671,PRESSMN,PRESSMAN ADVERTISING,0,,0,0.05,1,EQ,NSE,NSE
3211,5197313,20302,PRESTIGE,PRESTIGE ESTATE,0,,0,0.05,1,EQ,NSE,NSE
3212,5025537,19631,PRICOLLTD,PRICOL,0,,0,0.05,1,EQ,NSE,NSE
3213,3037185,11864,PRIMESECU,PRIME SECURITIES,0,,0,0.05,1,EQ,NSE,NSE
3214,4107521,16045,PRINCEPIPE,PRINCE PIPES FITTINGS,0,,0,0.05,1,EQ,NSE,NSE
3215,924673,3612,PRITI-SM,,0,,0,0.05,1600,EQ,NSE,NSE
3216,1354753,5292,PRITIKAUTO,PRITIKA AUTO INDUS,0,,0,0.05,1,EQ,NSE,NSE
3217,2259201,8825,PRIVISCL,PRIVI SPECIALITY CHE,0,,0,0.05,1,EQ,NSE,NSE
3218,909569,3553,PROINDIA-BE,PROSEED INDIA,0,,0,0.05,1,EQ,NSE,NSE
3219,4954113,19352,PROLIFE-SM,,0,,0,0.05,3000,EQ,NSE,NSE
3220,7387905,28859,PROZONINTU,PROZONE INTU PROPRTIS,0,,0,0.05,1,EQ,NSE,NSE
3221,701185,2739,PRSMJOHNSN,PRISM JOHNSON,0,,0,0.05,1,EQ,NSE,NSE
3222,5376257,21001,PSB,PUNJAB & SIND BANK,0,,0,0.05,1,EQ,NSE,NSE
3223,5344513,20877,PSPPROJECT,PSP PROJECTS,0,,0,0.05,1,EQ,NSE,NSE
3224,3848193,15032,PSUBNKBEES,NIP IND ETF PSU BANK BEES,0,,0,0.01,1,EQ,NSE,NSE
3225,2906881,11355,PTC,PTC INDIA,0,,0,0.05,1,EQ,NSE,NSE
3226,3609857,14101,PTL,PTL ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE
3227,129793,507,PULZ-SM,,0,,0,0.05,4000,EQ,NSE,NSE
3228,1112065,4344,PUNJABCHEM,PUNJAB CHEM & CROP PROT L,0,,0,0.05,1,EQ,NSE,NSE
3229,3429377,13396,PUNJLLOYD-BZ,,0,,0,0.05,1,EQ,NSE,NSE
3230,3820033,14922,PURVA,PURAVANKARA,0,,0,0.05,1,EQ,NSE,NSE
3231,1605889,6273,PVP-BE,PVP VENTURES,0,,0,0.05,1,EQ,NSE,NSE
3232,3365633,13147,PVR,PVR,0,,0,0.05,1,EQ,NSE,NSE
3233,3924481,15330,QGOLDHALF,QUANTUM GOLD FUND,0,,0,0.05,1,EQ,NSE,NSE
3234,4305665,16819,QNIFTY,QUANTUM NIFTY ETF,0,,0,0.01,1,EQ,NSE,NSE
3235,4532225,17704,QUESS,QUESS CORP,0,,0,0.05,1,EQ,NSE,NSE
3236,3357697,13116,QUICKHEAL,QUICK HEAL TECH,0,,0,0.05,1,EQ,NSE,NSE
3237,2400257,9376,QUINTEGRA-BE,QUINTEGRA SOLUTIONS.,0,,0,0.05,1,EQ,NSE,NSE
3238,2884609,11268,RADAAN-BE,RADAAN MEDIAWORKS (I),0,,0,0.05,1,EQ,NSE,NSE
3239,2813441,10990,RADICO,RADICO KHAITAN,0,,0,0.05,1,EQ,NSE,NSE
3240,5088513,19877,RADIOCITY,MUSIC BROADCAST,0,,0,0.05,1,EQ,NSE,NSE
3241,622337,2431,RAILTEL,RAILTEL CORP OF IND,0,,0,0.05,1,EQ,NSE,NSE
3242,3926273,15337,RAIN,RAIN INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3243,1894657,7401,RAJESHEXPO,RAJESH EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
3244,555777,2171,RAJMET-BE,RAJNANDINI METAL,0,,0,0.05,1,EQ,NSE,NSE
3245,4854785,18964,RAJRATAN-BE,RAJRATAN GLOBAL WIRE,0,,0,0.05,1,EQ,NSE,NSE
3246,1879297,7341,RAJRAYON-BZ,,0,,0,0.05,1,EQ,NSE,NSE
3247,719105,2809,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,0,,0,0.05,1,EQ,NSE,NSE
3248,3688193,14407,RAJTV-BE,RAJ TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE
3249,3070977,11996,RAJVIR-BE,RAJVIR INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3250,720897,2816,RALLIS,RALLIS INDIA,0,,0,0.05,1,EQ,NSE,NSE
3251,3472641,13565,RAMANEWS,SHREE RAMA NEWSPRINT,0,,0,0.05,1,EQ,NSE,NSE
3252,2637825,10304,RAMASTEEL-BE,RAMA STEEL TUBES,0,,0,0.05,1,EQ,NSE,NSE
3253,523009,2043,RAMCOCEM,THE RAMCO CEMENTS,0,,0,0.05,1,EQ,NSE,NSE
3254,1174273,4587,RAMCOIND,RAMCO INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3255,2009857,7851,RAMCOSYS,RAMCO SYSTEMS.,0,,0,0.05,1,EQ,NSE,NSE
3256,5155329,20138,RAMKY-BE,RAMKY INFRA,0,,0,0.05,1,EQ,NSE,NSE
3257,2993665,11694,RANASUG-BE,RANA SUGARS.,0,,0,0.05,1,EQ,NSE,NSE
3258,4288257,16751,RANEENGINE,RANE ENG VALVE,0,,0,0.05,1,EQ,NSE,NSE
3259,728065,2844,RANEHOLDIN,RANE HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
3260,3443457,13451,RATNAMANI,RATNAMANI MET & TUB.,0,,0,0.05,1,EQ,NSE,NSE
3261,731905,2859,RAYMOND,RAYMOND,0,,0,0.05,1,EQ,NSE,NSE
3262,4286721,16745,RBL,RANE BRAKE LINING,0,,0,0.05,1,EQ,NSE,NSE
3263,4708097,18391,RBLBANK,RBL BANK,0,,0,0.05,1,EQ,NSE,NSE
3264,733697,2866,RCF,RASHTRIYA CHEMICALS & FER,0,,0,0.05,1,EQ,NSE,NSE
3265,3375873,13187,RCOM,RELIANCE COMMUNICATIONS L,0,,0,0.05,1,EQ,NSE,NSE
3266,3930881,15355,RECLTD,REC,0,,0,0.05,1,EQ,NSE,NSE
3267,7451905,29109,RECLTD-N1,,0,,0,0.01,1,EQ,NSE,NSE
3268,7452417,29111,RECLTD-N2,,0,,0,0.01,1,EQ,NSE,NSE
3269,7580673,29612,RECLTD-N3,,0,,0,0.01,1,EQ,NSE,NSE
3270,7581185,29614,RECLTD-N4,,0,,0,0.01,1,EQ,NSE,NSE
3271,7931393,30982,RECLTD-N5,,0,,0,0.01,1,EQ,NSE,NSE
3272,7931905,30984,RECLTD-N6,,0,,0,0.01,1,EQ,NSE,NSE
3273,7932417,30986,RECLTD-N7,,0,,0,0.01,1,EQ,NSE,NSE
3274,7932929,30988,RECLTD-N8,,0,,0,0.01,1,EQ,NSE,NSE
3275,7933441,30990,RECLTD-N9,,0,,0,0.01,1,EQ,NSE,NSE
3276,7933953,30992,RECLTD-NA,,0,,0,0.01,1,EQ,NSE,NSE
3277,750337,2931,RECLTD-NB,,0,,0,0.01,1,EQ,NSE,NSE
3278,750849,2933,RECLTD-NC,,0,,0,0.01,1,EQ,NSE,NSE
3279,751361,2935,RECLTD-ND,,0,,0,0.01,1,EQ,NSE,NSE
3280,752897,2941,RECLTD-NE,,0,,0,0.01,1,EQ,NSE,NSE
3281,754433,2947,RECLTD-NF,,0,,0,0.01,1,EQ,NSE,NSE
3282,755969,2953,RECLTD-NG,,0,,0,0.01,1,EQ,NSE,NSE
3283,5101057,19926,RECLTD-NH,,0,,0,0.01,1,EQ,NSE,NSE
3284,5100545,19924,RECLTD-NI,,0,,0,0.01,1,EQ,NSE,NSE
3285,3649281,14255,REDINGTON,REDINGTON (INDIA).,0,,0,0.05,1,EQ,NSE,NSE
3286,4547585,17764,REFEX,REFEX INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3287,2317057,9051,REGENCERAM-BE,REGENCYCERAMICS-LTD,0,,0,0.05,1,EQ,NSE,NSE
3288,6201601,24225,RELAXO,RELAXO FOOT.,0,,0,0.05,1,EQ,NSE,NSE
3289,737793,2882,RELCAPITAL,RELIANCE CAPITAL,0,,0,0.05,1,EQ,NSE,NSE
3290,13057,51,RELIABLE-SM,,0,,0,0.05,2400,EQ,NSE,NSE
3291,738561,2885,RELIANCE,RELIANCE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3292,958977,3746,RELIANCEP1-E1,,0,,0,0.05,1,EQ,NSE,NSE
3293,3857409,15068,RELIGARE,RELIGARE ENTER..,0,,0,0.05,1,EQ,NSE,NSE
3294,1226497,4791,RELINFRA-BE,RELIANCE INFRASTRUCTU,0,,0,0.05,1,EQ,NSE,NSE
3295,2398209,9368,REMSONSIND-BE,REMSONS INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3296,3079425,12029,RENUKA-BE,SHREE RENUKA SUGARS,0,,0,0.05,1,EQ,NSE,NSE
3297,7577089,29598,REPCOHOME,REPCO HOME FINANCE,0,,0,0.05,1,EQ,NSE,NSE
3298,378881,1480,REPL,RUDRABHISHEK ENTERP,0,,0,0.05,1,EQ,NSE,NSE
3299,3360257,13126,REPRO,REPRO INDIA,0,,0,0.05,1,EQ,NSE,NSE
3300,5202689,20323,RESPONIND,RESPONSIVE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3301,3062017,11961,REVATHI,REVATHI EQUIPMENT,0,,0,0.05,1,EQ,NSE,NSE
3302,1359105,5309,REXPIPES-SM,,0,,0,0.05,4000,EQ,NSE,NSE
3303,3873025,15129,RGL,RENAISSANCE GLOBAL,0,,0,0.05,1,EQ,NSE,NSE
3304,5564673,21737,RHFL-BE,RELIANCE HOME FINANCE,0,,0,0.05,1,EQ,NSE,NSE
3305,4950273,19337,RHFL-N3,,0,,0,0.01,1,EQ,NSE,NSE
3306,4950785,19339,RHFL-N4,,0,,0,0.01,1,EQ,NSE,NSE
3307,4951297,19341,RHFL-N5,,0,,0,0.01,1,EQ,NSE,NSE
3308,4951809,19343,RHFL-N6,,0,,0,0.01,1,EQ,NSE,NSE
3309,4952321,19345,RHFL-N7,,0,,0,0.01,1,EQ,NSE,NSE
3310,4952833,19347,RHFL-N8,,0,,0,0.01,1,EQ,NSE,NSE
3311,7977729,31163,RHIM,RHI MAGNESITA INDIA,0,,0,0.05,1,EQ,NSE,NSE
3312,744705,2909,RICOAUTO,RICO AUTO INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3313,745473,2912,RIIL,RELIANCE INDUSTRIAL INFRA,0,,0,0.05,1,EQ,NSE,NSE
3314,962817,3761,RITES,RITES,0,,0,0.05,1,EQ,NSE,NSE
3315,5364225,20954,RKDL-BE,RAVI KUMAR DIST..,0,,0,0.05,1,EQ,NSE,NSE
3316,396033,1547,RKEC,RKEC PROJECTS,0,,0,0.05,1,EQ,NSE,NSE
3317,2921217,11411,RKFORGE,RAMKRISHNA FORGINGS,0,,0,0.05,1,EQ,NSE,NSE
3318,1233921,4820,RMCL-BZ,,0,,0,0.05,1,EQ,NSE,NSE
3319,5584897,21816,RMDRIP-SM,,0,,0,0.05,2000,EQ,NSE,NSE
3320,3065601,11975,RML,RANE (MADRAS),0,,0,0.05,1,EQ,NSE,NSE
3321,508417,1986,RNAVAL-BZ,,0,,0,0.05,1,EQ,NSE,NSE
3322,3427841,13390,ROHITFERRO-BE,ROHIT FERRO-TECH,0,,0,0.05,1,EQ,NSE,NSE
3323,3374593,13182,ROHLTD,ROYAL ORCHID HOTELS,0,,0,0.05,1,EQ,NSE,NSE
